date,CDN.AVG.3YTO5Y.AVG
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.7
2018-09-21 04:00:00+00:00,0.68
2018-09-21 04:00:00+00:00,0.7
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.82
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.78
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.7
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.79
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.78
2018-09-21 04:00:00+00:00,0.79
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.7
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.78
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.82
2018-09-21 04:00:00+00:00,0.85
2018-09-21 04:00:00+00:00,0.85
2018-09-21 04:00:00+00:00,0.84
2018-09-21 04:00:00+00:00,0.86
2018-09-21 04:00:00+00:00,0.85
2018-09-21 04:00:00+00:00,0.89
2018-09-21 04:00:00+00:00,0.87
2018-09-21 04:00:00+00:00,0.87
2018-09-21 04:00:00+00:00,0.87
2018-09-21 04:00:00+00:00,0.86
2018-09-21 04:00:00+00:00,0.89
2018-09-21 04:00:00+00:00,0.85
2018-09-21 04:00:00+00:00,0.84
2018-09-21 04:00:00+00:00,0.81
2018-09-21 04:00:00+00:00,0.85
2018-09-21 04:00:00+00:00,0.84
2018-09-21 04:00:00+00:00,0.86
2018-09-21 04:00:00+00:00,0.82
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.79
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.7
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.72
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.69
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.68
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.82
2018-09-21 04:00:00+00:00,0.81
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.78
2018-09-21 04:00:00+00:00,0.78
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.72
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.71
2018-09-21 04:00:00+00:00,0.72
2018-09-21 04:00:00+00:00,0.72
2018-09-21 04:00:00+00:00,0.75
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.73
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.76
2018-09-21 04:00:00+00:00,0.74
2018-09-21 04:00:00+00:00,0.77
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.84
2018-09-21 04:00:00+00:00,0.79
2018-09-21 04:00:00+00:00,0.79
2018-09-21 04:00:00+00:00,0.8
2018-09-21 04:00:00+00:00,0.88
2018-09-21 04:00:00+00:00,0.91
2018-09-21 04:00:00+00:00,0.94
2018-09-21 04:00:00+00:00,0.96
2018-09-21 04:00:00+00:00,0.98
2018-09-21 04:00:00+00:00,0.94
2018-09-21 04:00:00+00:00,0.96
2018-09-21 04:00:00+00:00,0.98
2018-09-21 04:00:00+00:00,0.96
2018-09-21 04:00:00+00:00,1.01
2018-09-21 04:00:00+00:00,1.08
2018-09-21 04:00:00+00:00,1.12
2018-09-21 04:00:00+00:00,1.15
2018-09-21 04:00:00+00:00,1.07
2018-09-21 04:00:00+00:00,1.12
2018-09-21 04:00:00+00:00,1.17
2018-09-21 04:00:00+00:00,1.19
2018-09-21 04:00:00+00:00,1.17
2018-09-21 04:00:00+00:00,1.24
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.33
2018-09-21 04:00:00+00:00,1.32
2018-09-21 04:00:00+00:00,1.39
2018-09-21 04:00:00+00:00,1.39
2018-09-21 04:00:00+00:00,1.37
2018-09-21 04:00:00+00:00,1.36
2018-09-21 04:00:00+00:00,1.29
2018-09-21 04:00:00+00:00,1.26
2018-09-21 04:00:00+00:00,1.3
2018-09-21 04:00:00+00:00,1.26
2018-09-21 04:00:00+00:00,1.36
2018-09-21 04:00:00+00:00,1.35
2018-09-21 04:00:00+00:00,1.38
2018-09-21 04:00:00+00:00,1.44
2018-09-21 04:00:00+00:00,1.38
2018-09-21 04:00:00+00:00,1.37
2018-09-21 04:00:00+00:00,1.35
2018-09-21 04:00:00+00:00,1.46
2018-09-21 04:00:00+00:00,1.47
2018-09-21 04:00:00+00:00,1.46
2018-09-21 04:00:00+00:00,1.46
2018-09-21 04:00:00+00:00,1.29
2018-09-21 04:00:00+00:00,1.31
2018-09-21 04:00:00+00:00,1.31
2018-09-21 04:00:00+00:00,1.26
2018-09-21 04:00:00+00:00,1.27
2018-09-21 04:00:00+00:00,1.28
2018-09-21 04:00:00+00:00,1.34
2018-09-21 04:00:00+00:00,1.41
2018-09-21 04:00:00+00:00,1.37
2018-09-21 04:00:00+00:00,1.28
2018-09-21 04:00:00+00:00,1.24
2018-09-21 04:00:00+00:00,1.17
2018-09-21 04:00:00+00:00,1.21
2018-09-21 04:00:00+00:00,1.19
2018-09-21 04:00:00+00:00,1.12
2018-09-21 04:00:00+00:00,1.12
2018-09-21 04:00:00+00:00,1.15
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.19
2018-09-21 04:00:00+00:00,1.2
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.23
2018-09-21 04:00:00+00:00,1.22
2018-09-21 04:00:00+00:00,1.18
2018-09-21 04:00:00+00:00,1.31
2018-09-21 04:00:00+00:00,1.35
2018-09-21 04:00:00+00:00,1.41
2018-09-21 04:00:00+00:00,1.42
2018-09-21 04:00:00+00:00,1.42
2018-09-21 04:00:00+00:00,1.41
2018-09-21 04:00:00+00:00,1.44
2018-09-21 04:00:00+00:00,1.43
2018-09-21 04:00:00+00:00,1.48
2018-09-21 04:00:00+00:00,1.53
2018-09-21 04:00:00+00:00,1.61
2018-09-21 04:00:00+00:00,1.61
2018-09-21 04:00:00+00:00,1.6
2018-09-21 04:00:00+00:00,1.54
2018-09-21 04:00:00+00:00,1.55
2018-09-21 04:00:00+00:00,1.56
2018-09-21 04:00:00+00:00,1.59
2018-09-21 04:00:00+00:00,1.57
2018-09-21 04:00:00+00:00,1.55
2018-09-21 04:00:00+00:00,1.56
2018-09-21 04:00:00+00:00,1.57
2018-09-21 04:00:00+00:00,1.53
2018-09-21 04:00:00+00:00,1.55
2018-09-21 04:00:00+00:00,1.62
2018-09-21 04:00:00+00:00,1.59
2018-09-21 04:00:00+00:00,1.61
2018-09-21 04:00:00+00:00,1.6
2018-09-21 04:00:00+00:00,1.74
2018-09-21 04:00:00+00:00,1.65
2018-09-21 04:00:00+00:00,1.71
2018-09-21 04:00:00+00:00,1.75
2018-09-21 04:00:00+00:00,1.73
2018-09-21 04:00:00+00:00,1.69
2018-09-21 04:00:00+00:00,1.66
2018-09-21 04:00:00+00:00,1.69
2018-09-21 04:00:00+00:00,1.73
2018-09-21 04:00:00+00:00,1.68
2018-09-21 04:00:00+00:00,1.68
2018-09-21 04:00:00+00:00,1.59
2018-09-21 04:00:00+00:00,1.43
2018-09-21 04:00:00+00:00,1.58
2018-09-21 04:00:00+00:00,1.56
2018-09-21 04:00:00+00:00,1.44
2018-09-21 04:00:00+00:00,1.49
2018-09-21 04:00:00+00:00,1.58
2018-09-21 04:00:00+00:00,1.62
2018-09-21 04:00:00+00:00,1.67
2018-09-21 04:00:00+00:00,1.77
2018-09-21 04:00:00+00:00,1.9
2018-09-21 04:00:00+00:00,1.94
2018-09-21 04:00:00+00:00,1.99
2018-09-21 04:00:00+00:00,2
2018-09-21 04:00:00+00:00,1.99
2018-09-21 04:00:00+00:00,2.15
2018-09-21 04:00:00+00:00,2.23
2018-09-21 04:00:00+00:00,2.17
2018-09-21 04:00:00+00:00,2.24
2018-09-21 04:00:00+00:00,2.46
2018-09-21 04:00:00+00:00,2.44
2018-09-21 04:00:00+00:00,2.42
2018-09-21 04:00:00+00:00,2.4
2018-09-21 04:00:00+00:00,2.37
2018-09-21 04:00:00+00:00,2.44
2018-09-21 04:00:00+00:00,2.42
2018-09-21 04:00:00+00:00,2.5
2018-09-21 04:00:00+00:00,2.48
2018-09-21 04:00:00+00:00,2.49
2018-09-21 04:00:00+00:00,2.56
2018-09-21 04:00:00+00:00,2.59
2018-09-21 04:00:00+00:00,2.49
2018-09-21 04:00:00+00:00,2.48
2018-09-21 04:00:00+00:00,2.58
2018-09-21 04:00:00+00:00,2.6
2018-09-21 04:00:00+00:00,2.67
2018-09-21 04:00:00+00:00,2.72
2018-09-21 04:00:00+00:00,2.78
2018-09-21 04:00:00+00:00,2.77
2018-09-21 04:00:00+00:00,2.68
2018-09-21 04:00:00+00:00,2.58
2018-09-21 04:00:00+00:00,2.62
2018-09-21 04:00:00+00:00,2.64
2018-09-21 04:00:00+00:00,2.74
2018-09-21 04:00:00+00:00,2.78
2018-09-21 04:00:00+00:00,2.82
2018-09-21 04:00:00+00:00,2.72
2018-09-21 04:00:00+00:00,2.82
2018-09-21 04:00:00+00:00,2.85
2018-09-21 04:00:00+00:00,2.74
2018-09-21 04:00:00+00:00,2.75
2018-09-21 04:00:00+00:00,2.78
2018-09-21 04:00:00+00:00,2.7
2018-09-21 04:00:00+00:00,2.73
2018-09-21 04:00:00+00:00,2.7
2018-09-21 04:00:00+00:00,2.82
2018-09-21 04:00:00+00:00,2.81
2018-09-21 04:00:00+00:00,2.73
2018-09-21 04:00:00+00:00,2.68
2018-09-21 04:00:00+00:00,2.62
2018-09-21 04:00:00+00:00,2.58
2018-09-21 04:00:00+00:00,2.59
2018-09-21 04:00:00+00:00,2.59
2018-09-21 04:00:00+00:00,2.63
2018-09-21 04:00:00+00:00,2.7
2018-09-21 04:00:00+00:00,2.83
2018-09-21 04:00:00+00:00,2.88
2018-09-21 04:00:00+00:00,2.95
2018-09-21 04:00:00+00:00,3.08
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.14
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.46
2018-09-21 04:00:00+00:00,3.54
2018-09-21 04:00:00+00:00,3.36
2018-09-21 04:00:00+00:00,3.29
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.35
2018-09-21 04:00:00+00:00,3.39
2018-09-21 04:00:00+00:00,3.29
2018-09-21 04:00:00+00:00,3.14
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.22
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.1
2018-09-21 04:00:00+00:00,3.04
2018-09-21 04:00:00+00:00,2.94
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,3.12
2018-09-21 04:00:00+00:00,3.21
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.11
2018-09-21 04:00:00+00:00,3.15
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.14
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.03
2018-09-21 04:00:00+00:00,2.89
2018-09-21 04:00:00+00:00,2.94
2018-09-21 04:00:00+00:00,2.92
2018-09-21 04:00:00+00:00,2.87
2018-09-21 04:00:00+00:00,2.71
2018-09-21 04:00:00+00:00,2.72
2018-09-21 04:00:00+00:00,2.85
2018-09-21 04:00:00+00:00,2.92
2018-09-21 04:00:00+00:00,2.86
2018-09-21 04:00:00+00:00,2.96
2018-09-21 04:00:00+00:00,2.93
2018-09-21 04:00:00+00:00,2.97
2018-09-21 04:00:00+00:00,2.91
2018-09-21 04:00:00+00:00,3
2018-09-21 04:00:00+00:00,2.97
2018-09-21 04:00:00+00:00,2.94
2018-09-21 04:00:00+00:00,3.02
2018-09-21 04:00:00+00:00,3.11
2018-09-21 04:00:00+00:00,3.11
2018-09-21 04:00:00+00:00,3.18
2018-09-21 04:00:00+00:00,3.24
2018-09-21 04:00:00+00:00,3.26
2018-09-21 04:00:00+00:00,3.32
2018-09-21 04:00:00+00:00,3.28
2018-09-21 04:00:00+00:00,3.31
2018-09-21 04:00:00+00:00,3.37
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.42
2018-09-21 04:00:00+00:00,3.27
2018-09-21 04:00:00+00:00,3.32
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.36
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.29
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.39
2018-09-21 04:00:00+00:00,3.42
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.41
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.34
2018-09-21 04:00:00+00:00,3.39
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.48
2018-09-21 04:00:00+00:00,3.57
2018-09-21 04:00:00+00:00,3.37
2018-09-21 04:00:00+00:00,3.44
2018-09-21 04:00:00+00:00,3.39
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.52
2018-09-21 04:00:00+00:00,3.6
2018-09-21 04:00:00+00:00,3.66
2018-09-21 04:00:00+00:00,3.72
2018-09-21 04:00:00+00:00,3.67
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.75
2018-09-21 04:00:00+00:00,3.72
2018-09-21 04:00:00+00:00,3.63
2018-09-21 04:00:00+00:00,3.83
2018-09-21 04:00:00+00:00,3.95
2018-09-21 04:00:00+00:00,3.84
2018-09-21 04:00:00+00:00,3.82
2018-09-21 04:00:00+00:00,3.77
2018-09-21 04:00:00+00:00,3.52
2018-09-21 04:00:00+00:00,3.44
2018-09-21 04:00:00+00:00,3.49
2018-09-21 04:00:00+00:00,3.54
2018-09-21 04:00:00+00:00,3.54
2018-09-21 04:00:00+00:00,3.59
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.78
2018-09-21 04:00:00+00:00,3.87
2018-09-21 04:00:00+00:00,3.78
2018-09-21 04:00:00+00:00,3.72
2018-09-21 04:00:00+00:00,3.43
2018-09-21 04:00:00+00:00,3.46
2018-09-21 04:00:00+00:00,3.45
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.47
2018-09-21 04:00:00+00:00,3.51
2018-09-21 04:00:00+00:00,3.47
2018-09-21 04:00:00+00:00,3.42
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.32
2018-09-21 04:00:00+00:00,3.32
2018-09-21 04:00:00+00:00,3.34
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.34
2018-09-21 04:00:00+00:00,3.22
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.23
2018-09-21 04:00:00+00:00,3.17
2018-09-21 04:00:00+00:00,3.14
2018-09-21 04:00:00+00:00,3.18
2018-09-21 04:00:00+00:00,3.24
2018-09-21 04:00:00+00:00,3.27
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.1
2018-09-21 04:00:00+00:00,3.05
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,3.11
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.28
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.5
2018-09-21 04:00:00+00:00,3.5
2018-09-21 04:00:00+00:00,3.55
2018-09-21 04:00:00+00:00,3.47
2018-09-21 04:00:00+00:00,3.43
2018-09-21 04:00:00+00:00,3.47
2018-09-21 04:00:00+00:00,3.38
2018-09-21 04:00:00+00:00,3.37
2018-09-21 04:00:00+00:00,3.37
2018-09-21 04:00:00+00:00,3.28
2018-09-21 04:00:00+00:00,3.18
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,2.93
2018-09-21 04:00:00+00:00,2.96
2018-09-21 04:00:00+00:00,3.05
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.05
2018-09-21 04:00:00+00:00,2.99
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,3.12
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,3.19
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.33
2018-09-21 04:00:00+00:00,3.29
2018-09-21 04:00:00+00:00,3.34
2018-09-21 04:00:00+00:00,3.45
2018-09-21 04:00:00+00:00,3.42
2018-09-21 04:00:00+00:00,3.54
2018-09-21 04:00:00+00:00,3.56
2018-09-21 04:00:00+00:00,3.57
2018-09-21 04:00:00+00:00,3.57
2018-09-21 04:00:00+00:00,3.69
2018-09-21 04:00:00+00:00,3.66
2018-09-21 04:00:00+00:00,3.63
2018-09-21 04:00:00+00:00,3.71
2018-09-21 04:00:00+00:00,3.69
2018-09-21 04:00:00+00:00,3.64
2018-09-21 04:00:00+00:00,3.71
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.59
2018-09-21 04:00:00+00:00,3.62
2018-09-21 04:00:00+00:00,3.62
2018-09-21 04:00:00+00:00,3.56
2018-09-21 04:00:00+00:00,3.43
2018-09-21 04:00:00+00:00,3.25
2018-09-21 04:00:00+00:00,2.93
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,2.89
2018-09-21 04:00:00+00:00,3.1
2018-09-21 04:00:00+00:00,2.93
2018-09-21 04:00:00+00:00,3
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,2.88
2018-09-21 04:00:00+00:00,2.85
2018-09-21 04:00:00+00:00,2.86
2018-09-21 04:00:00+00:00,3.05
2018-09-21 04:00:00+00:00,3.1
2018-09-21 04:00:00+00:00,3.15
2018-09-21 04:00:00+00:00,3.16
2018-09-21 04:00:00+00:00,3.12
2018-09-21 04:00:00+00:00,3.03
2018-09-21 04:00:00+00:00,2.94
2018-09-21 04:00:00+00:00,2.96
2018-09-21 04:00:00+00:00,2.99
2018-09-21 04:00:00+00:00,3.13
2018-09-21 04:00:00+00:00,3.15
2018-09-21 04:00:00+00:00,3.14
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.3
2018-09-21 04:00:00+00:00,3.36
2018-09-21 04:00:00+00:00,3.33
2018-09-21 04:00:00+00:00,3.34
2018-09-21 04:00:00+00:00,3.25
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.18
2018-09-21 04:00:00+00:00,3.02
2018-09-21 04:00:00+00:00,3.09
2018-09-21 04:00:00+00:00,3.2
2018-09-21 04:00:00+00:00,3.08
2018-09-21 04:00:00+00:00,3.21
2018-09-21 04:00:00+00:00,3.06
2018-09-21 04:00:00+00:00,2.98
2018-09-21 04:00:00+00:00,2.99
2018-09-21 04:00:00+00:00,3.12
2018-09-21 04:00:00+00:00,3.18
2018-09-21 04:00:00+00:00,3.19
2018-09-21 04:00:00+00:00,3.1
2018-09-21 04:00:00+00:00,3.05
2018-09-21 04:00:00+00:00,3.12
2018-09-21 04:00:00+00:00,3.19
2018-09-21 04:00:00+00:00,3.33
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.48
2018-09-21 04:00:00+00:00,3.4
2018-09-21 04:00:00+00:00,3.52
2018-09-21 04:00:00+00:00,3.57
2018-09-21 04:00:00+00:00,3.63
2018-09-21 04:00:00+00:00,3.68
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.62
2018-09-21 04:00:00+00:00,3.56
2018-09-21 04:00:00+00:00,3.53
2018-09-21 04:00:00+00:00,3.56
2018-09-21 04:00:00+00:00,3.58
2018-09-21 04:00:00+00:00,3.61
2018-09-21 04:00:00+00:00,3.8
2018-09-21 04:00:00+00:00,3.77
2018-09-21 04:00:00+00:00,3.75
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.83
2018-09-21 04:00:00+00:00,3.78
2018-09-21 04:00:00+00:00,3.71
2018-09-21 04:00:00+00:00,3.75
2018-09-21 04:00:00+00:00,3.81
2018-09-21 04:00:00+00:00,3.76
2018-09-21 04:00:00+00:00,3.81
2018-09-21 04:00:00+00:00,3.92
2018-09-21 04:00:00+00:00,3.84
2018-09-21 04:00:00+00:00,3.79
2018-09-21 04:00:00+00:00,3.77
2018-09-21 04:00:00+00:00,3.7
2018-09-21 04:00:00+00:00,3.87
2018-09-21 04:00:00+00:00,3.77
2018-09-21 04:00:00+00:00,3.83
2018-09-21 04:00:00+00:00,3.91
2018-09-21 04:00:00+00:00,4
2018-09-21 04:00:00+00:00,4.06
2018-09-21 04:00:00+00:00,4
2018-09-21 04:00:00+00:00,4.04
2018-09-21 04:00:00+00:00,3.9
2018-09-21 04:00:00+00:00,3.8
2018-09-21 04:00:00+00:00,3.86
2018-09-21 04:00:00+00:00,3.89
2018-09-21 04:00:00+00:00,3.86
2018-09-21 04:00:00+00:00,3.83
2018-09-21 04:00:00+00:00,3.96
2018-09-21 04:00:00+00:00,3.91
2018-09-21 04:00:00+00:00,4
2018-09-21 04:00:00+00:00,4.03
2018-09-21 04:00:00+00:00,3.96
2018-09-21 04:00:00+00:00,4.11
2018-09-21 04:00:00+00:00,4.02
2018-09-21 04:00:00+00:00,4
2018-09-21 04:00:00+00:00,4.08
2018-09-21 04:00:00+00:00,4.06
2018-09-21 04:00:00+00:00,4.13
2018-09-21 04:00:00+00:00,3.96
2018-09-21 04:00:00+00:00,3.91
2018-09-21 04:00:00+00:00,3.95
2018-09-21 04:00:00+00:00,4.01
2018-09-21 04:00:00+00:00,4.08
2018-09-21 04:00:00+00:00,4.12
2018-09-21 04:00:00+00:00,4.19
2018-09-21 04:00:00+00:00,4.21
2018-09-21 04:00:00+00:00,4.21
2018-09-21 04:00:00+00:00,4.17
2018-09-21 04:00:00+00:00,4.22
2018-09-21 04:00:00+00:00,4.26
2018-09-21 04:00:00+00:00,4.11
2018-09-21 04:00:00+00:00,4.17
2018-09-21 04:00:00+00:00,4.19
2018-09-21 04:00:00+00:00,4.17
2018-09-21 04:00:00+00:00,4.07
2018-09-21 04:00:00+00:00,4.05
2018-09-21 04:00:00+00:00,4.04
2018-09-21 04:00:00+00:00,3.97
2018-09-21 04:00:00+00:00,4.01
2018-09-21 04:00:00+00:00,4.04
2018-09-21 04:00:00+00:00,3.99
2018-09-21 04:00:00+00:00,4.03
2018-09-21 04:00:00+00:00,4.03
2018-09-21 04:00:00+00:00,4.04
2018-09-21 04:00:00+00:00,4.03
2018-09-21 04:00:00+00:00,4.04
2018-09-21 04:00:00+00:00,4.09
2018-09-21 04:00:00+00:00,4.12
2018-09-21 04:00:00+00:00,4.26
2018-09-21 04:00:00+00:00,4.28
